date,pubdate,code,company_name,title,doc_id,close,shares_outstanding,market_cap_jpy,market_cap_billion_jpy,source_url,saved_path
20260727,2026-07-27 18:00:00,7550,ゼンショーＨＤ,当社個別決算における営業外収益の計上に関するお知らせ,140120260727500295,9696.0,156462287,1517058334752.0,1517.058334752,https://www.release.tdnet.info/inbs/140120260727500295.pdf,tdnet_pdfs/20260727/2026-07-27 18_00_00_7550_ゼンショーＨＤ_当社個別決算における営業外収益の計上に関するお知らせ_140120260727500295.pdf
20260727,2026-07-27 17:00:00,1802,大林組,監査役の逝去及び退任に関するお知らせ,140120260727500147,3331.0,687421514,2289801063134.0,2289.801063134,https://www.release.tdnet.info/inbs/140120260727500147.pdf,tdnet_pdfs/20260727/2026-07-27 17_00_00_1802_大林組_監査役の逝去及び退任に関するお知らせ_140120260727500147.pdf
20260727,2026-07-27 16:45:00,2502,アサヒ,2025年12月期有価証券報告書の提出完了に関するお知らせ,140120260724599442,1674.0,1462866952,2448839277648.0,2448.839277648,https://www.release.tdnet.info/inbs/140120260724599442.pdf,tdnet_pdfs/20260727/2026-07-27 16_45_00_2502_アサヒ_2025年12月期有価証券報告書の提出完了に関するお知らせ_140120260724599442.pdf
20260727,2026-07-27 16:45:00,2502,アサヒ,財務報告に係る内部統制の開示すべき重要な不備に関するお知らせ,140120260724599457,1674.0,1462866952,2448839277648.0,2448.839277648,https://www.release.tdnet.info/inbs/140120260724599457.pdf,tdnet_pdfs/20260727/2026-07-27 16_45_00_2502_アサヒ_財務報告に係る内部統制の開示すべき重要な不備に関するお知らせ_140120260724599457.pdf
20260727,2026-07-27 16:30:00,5838,楽天銀行,当行従業員に対するストック・オプション（新株予約権）の発行に関するお知らせ,140120260727599788,5648.0,174510536,985635507328.0,985.635507328,https://www.release.tdnet.info/inbs/140120260727599788.pdf,tdnet_pdfs/20260727/2026-07-27 16_30_00_5838_楽天銀行_当行従業員に対するストック・オプション（新株予約権）の発行に関するお知らせ_140120260727599788.pdf
20260727,2026-07-27 16:30:00,6098,リクルートＨＤ,ストックオプション(新株予約権)の内容確定について,140120260727500187,12510.0,1392171369,17416063826190.0,17416.06382619,https://www.release.tdnet.info/inbs/140120260727500187.pdf,tdnet_pdfs/20260727/2026-07-27 16_30_00_6098_リクルートＨＤ_ストックオプション(新株予約権)の内容確定について_140120260727500187.pdf
20260727,2026-07-27 16:00:00,3635,コーエーテクモ,令和９年３月期 第１四半期決算短信〔日本基準〕（連結）,140120260723598391,1596.0,334086800,533202532800.0,533.2025328,https://www.release.tdnet.info/inbs/140120260723598391.pdf,tdnet_pdfs/20260727/2026-07-27 16_00_00_3635_コーエーテクモ_令和９年３月期 第１四半期決算短信〔日本基準〕（連結）_140120260723598391.pdf
20260727,2026-07-27 15:30:00,4088,エア・ウォーター,2026年3月期第3四半期決算短信および2026年3月期決算短信の開示予定日の決定に関するお知らせ,140120260727599727,2650.0,229217006,607425065900.0,607.4250659,https://www.release.tdnet.info/inbs/140120260727599727.pdf,tdnet_pdfs/20260727/2026-07-27 15_30_00_4088_エア・ウォーター_2026年3月期第3四半期決算短信および2026年3月期決算短信の開示予定日の決定に関するお知らせ_140120260727599727.pdf
20260727,2026-07-27 15:30:00,7649,スギＨＤ,第三者割当による新株式発行の払込完了に関するお知らせ,140120260727599894,2879.0,180972830,521020777570.0,521.02077757,https://www.release.tdnet.info/inbs/140120260727599894.pdf,tdnet_pdfs/20260727/2026-07-27 15_30_00_7649_スギＨＤ_第三者割当による新株式発行の払込完了に関するお知らせ_140120260727599894.pdf
20260727,2026-07-27 15:30:00,7751,キヤノン,2026年12月期 第2四半期(中間期)決算短信〔米国基準〕(連結),140120260727599879,4750.0,849338762,4034359119500.0,4034.3591195,https://www.release.tdnet.info/inbs/140120260727599879.pdf,tdnet_pdfs/20260727/2026-07-27 15_30_00_7751_キヤノン_2026年12月期 第2四半期(中間期)決算短信〔米国基準〕(連結)_140120260727599879.pdf
20260727,2026-07-27 15:30:00,7751,キヤノン,子会社の吸収分割に伴う特別損失の計上に関するお知らせ（個別決算）,140120260727599688,4750.0,849338762,4034359119500.0,4034.3591195,https://www.release.tdnet.info/inbs/140120260727599688.pdf,tdnet_pdfs/20260727/2026-07-27 15_30_00_7751_キヤノン_子会社の吸収分割に伴う特別損失の計上に関するお知らせ（個別決算）_140120260727599688.pdf
20260727,2026-07-27 15:30:00,8227,しまむら,執行役員の異動に関するお知らせ,140120260727599875,3369.0,207618153,699465557457.0,699.465557457,https://www.release.tdnet.info/inbs/140120260727599875.pdf,tdnet_pdfs/20260727/2026-07-27 15_30_00_8227_しまむら_執行役員の異動に関するお知らせ_140120260727599875.pdf
20260727,2026-07-27 15:00:00,3132,マクニカＨＤ,2027年３月期第１四半期 決算説明資料（データ編）,140120260724599424,3579.0,178563057,639077181003.0,639.077181003,https://www.release.tdnet.info/inbs/140120260724599424.pdf,tdnet_pdfs/20260727/2026-07-27 15_00_00_3132_マクニカＨＤ_2027年３月期第１四半期 決算説明資料（データ編）_140120260724599424.pdf
20260727,2026-07-27 15:00:00,3132,マクニカＨＤ,2027年３月期第１四半期 決算短信〔日本基準〕(連結),140120260724599411,3579.0,178563057,639077181003.0,639.077181003,https://www.release.tdnet.info/inbs/140120260724599411.pdf,tdnet_pdfs/20260727/2026-07-27 15_00_00_3132_マクニカＨＤ_2027年３月期第１四半期 決算短信〔日本基準〕(連結)_140120260724599411.pdf
20260727,2026-07-27 15:00:00,3132,マクニカＨＤ,2027年３月期第１四半期 決算説明資料（プレゼン編）,140120260724599419,3579.0,178563057,639077181003.0,639.077181003,https://www.release.tdnet.info/inbs/140120260724599419.pdf,tdnet_pdfs/20260727/2026-07-27 15_00_00_3132_マクニカＨＤ_2027年３月期第１四半期 決算説明資料（プレゼン編）_140120260724599419.pdf
20260727,2026-07-27 11:55:00,1326,Ｅ－ワールド,SPDRゴールド・シェアに関する日々の開示事項,140120260727599911,61430.0,259300000,15928799000000.0,15928.799,https://www.release.tdnet.info/inbs/140120260727599911.pdf,tdnet_pdfs/20260727/2026-07-27 11_55_00_1326_Ｅ－ワールド_SPDRゴールド・シェアに関する日々の開示事項_140120260727599911.pdf
20260727,2026-07-27 10:30:00,8060,キヤノンＭＪ,自己株式立会外買付取引（ToSTNeT-3）による自己株式の取得結果及び取得終了に関するお知らせ,140120260721596935,3557.0,205995619,732726416783.0,732.726416783,https://www.release.tdnet.info/inbs/140120260721596935.pdf,tdnet_pdfs/20260727/2026-07-27 10_30_00_8060_キヤノンＭＪ_自己株式立会外買付取引（ToSTNeT-3）による自己株式の取得結果及び取得終了に関するお知らせ_140120260721596935.pdf
