date,pubdate,code,company_name,title,doc_id,close,shares_outstanding,market_cap_jpy,market_cap_billion_jpy,source_url,saved_path
20260629,2026-06-29 17:00:00,2914,ＪＴ,譲渡制限付株式報酬及びパフォーマンス・シェア・ユニットとしての自己株式の処分の払込完了に関するお知らせ,140120260626582391,6026.0,1775241665,10697606273290.0,10697.60627329,https://www.release.tdnet.info/inbs/140120260626582391.pdf,tdnet_pdfs/20260629/2026-06-29 17_00_00_2914_ＪＴ_譲渡制限付株式報酬及びパフォーマンス・シェア・ユニットとしての自己株式の処分の払込完了に関するお知らせ_140120260626582391.pdf
20260629,2026-06-29 17:00:00,6981,村田製,譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,140120260626582511,10740.0,1820290706,19549922182440.0,19549.92218244,https://www.release.tdnet.info/inbs/140120260626582511.pdf,tdnet_pdfs/20260629/2026-06-29 17_00_00_6981_村田製_譲渡制限付株式報酬としての自己株式の処分に関するお知らせ_140120260626582511.pdf
20260629,2026-06-29 17:00:00,6981,村田製,業績連動型株式報酬制度に基づく基準株式ユニット付与に関するお知らせ,140120260626582512,10740.0,1820290706,19549922182440.0,19549.92218244,https://www.release.tdnet.info/inbs/140120260626582512.pdf,tdnet_pdfs/20260629/2026-06-29 17_00_00_6981_村田製_業績連動型株式報酬制度に基づく基準株式ユニット付与に関するお知らせ_140120260626582512.pdf
20260629,2026-06-29 17:00:00,7201,日産自,支配株主等(その他の関係会社)に関する事項について,140120260629583499,301.8999938964844,3496382520,1055557861447.7747,1055.5578614477747,https://www.release.tdnet.info/inbs/140120260629583499.pdf,tdnet_pdfs/20260629/2026-06-29 17_00_00_7201_日産自_支配株主等(その他の関係会社)に関する事項について_140120260629583499.pdf
20260629,2026-06-29 16:30:00,3659,ネクソン,連結子会社からの剰余金の配当に関するお知らせ,140120260626582473,2176.0,790581908,1720306231808.0,1720.306231808,https://www.release.tdnet.info/inbs/140120260626582473.pdf,tdnet_pdfs/20260629/2026-06-29 16_30_00_3659_ネクソン_連結子会社からの剰余金の配当に関するお知らせ_140120260626582473.pdf
20260629,2026-06-29 16:15:00,4088,エア・ウォーター,有価証券報告書の提出期限延長に係る承認申請書提出のお知らせ,140120260629582651,2781.0,229217006,637452493686.0,637.452493686,https://www.release.tdnet.info/inbs/140120260629582651.pdf,tdnet_pdfs/20260629/2026-06-29 16_15_00_4088_エア・ウォーター_有価証券報告書の提出期限延長に係る承認申請書提出のお知らせ_140120260629582651.pdf
20260629,2026-06-29 16:00:00,3289,東急不ＨＤ,支配株主等に関する事項について,140120260625580406,1297.0,712734197,924416253509.0,924.416253509,https://www.release.tdnet.info/inbs/140120260625580406.pdf,tdnet_pdfs/20260629/2026-06-29 16_00_00_3289_東急不ＨＤ_支配株主等に関する事項について_140120260625580406.pdf
20260629,2026-06-29 16:00:00,3635,コーエーテクモ,譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,140120260629583141,1543.0,334086800,515495932400.0,515.4959324,https://www.release.tdnet.info/inbs/140120260629583141.pdf,tdnet_pdfs/20260629/2026-06-29 16_00_00_3635_コーエーテクモ_譲渡制限付株式報酬としての自己株式の処分に関するお知らせ_140120260629583141.pdf
20260629,2026-06-29 16:00:00,3635,コーエーテクモ,支配株主等に関する事項について,140120260629583147,1543.0,334086800,515495932400.0,515.4959324,https://www.release.tdnet.info/inbs/140120260629583147.pdf,tdnet_pdfs/20260629/2026-06-29 16_00_00_3635_コーエーテクモ_支配株主等に関する事項について_140120260629583147.pdf
20260629,2026-06-29 16:00:00,5334,日特殊陶,投資単位の引下げに関する考え方および方針等について,140120260629583214,10710.0,195310527,2091775744170.0,2091.77574417,https://www.release.tdnet.info/inbs/140120260629583214.pdf,tdnet_pdfs/20260629/2026-06-29 16_00_00_5334_日特殊陶_投資単位の引下げに関する考え方および方針等について_140120260629583214.pdf
20260629,2026-06-29 16:00:00,6594,ニデック,第53期（2026年３月期）有価証券報告書の提出期限延長に係る承認申請書提出のお知らせ,140120260629583576,2610.0,1146309835,2991868669350.0,2991.86866935,https://www.release.tdnet.info/inbs/140120260629583576.pdf,tdnet_pdfs/20260629/2026-06-29 16_00_00_6594_ニデック_第53期（2026年３月期）有価証券報告書の提出期限延長に係る承認申請書提出のお知らせ_140120260629583576.pdf
20260629,2026-06-29 16:00:00,8766,東京海上,投資単位の引下げに関する考え方および方針等について,140120260625580940,7248.0,1911692844,13855949733312.0,13855.949733312,https://www.release.tdnet.info/inbs/140120260625580940.pdf,tdnet_pdfs/20260629/2026-06-29 16_00_00_8766_東京海上_投資単位の引下げに関する考え方および方針等について_140120260625580940.pdf
20260629,2026-06-29 15:30:00,2181,パーソルＨＤ,連結子会社からの配当金受領に関するお知らせ,140120260629582920,247.6999969482422,2230672808,552537647734.1268,552.5376477341268,https://www.release.tdnet.info/inbs/140120260629582920.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_2181_パーソルＨＤ_連結子会社からの配当金受領に関するお知らせ_140120260629582920.pdf
20260629,2026-06-29 15:30:00,3092,ＺＯＺＯ,支配株主等に関する事項について,140120260624579036,1148.5,884325031,1015647298103.5,1015.6472981035,https://www.release.tdnet.info/inbs/140120260624579036.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_3092_ＺＯＺＯ_支配株主等に関する事項について_140120260624579036.pdf
20260629,2026-06-29 15:30:00,3626,ＴＩＳ,（取消）「主要株主及び主要株主である筆頭株主の異動に関するお知らせ」の取消しに関するお知らせ,140120260629582892,3204.0,209828373,672290107092.0,672.290107092,https://www.release.tdnet.info/inbs/140120260629582892.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_3626_ＴＩＳ_（取消）「主要株主及び主要株主である筆頭株主の異動に関するお知らせ」の取消しに関するお知らせ_140120260629582892.pdf
20260629,2026-06-29 15:30:00,4626,太陽ＨＤ,人事異動に関するお知らせ,140120260629582987,4932.0,111276682,548816595624.0,548.816595624,https://www.release.tdnet.info/inbs/140120260629582987.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_4626_太陽ＨＤ_人事異動に関するお知らせ_140120260629582987.pdf
20260629,2026-06-29 15:30:00,5021,コスモエネルギーＨＤ,支配株主等に関する事項について,140120260629582782,3775.0,158789515,599430419125.0,599.430419125,https://www.release.tdnet.info/inbs/140120260629582782.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_5021_コスモエネルギーＨＤ_支配株主等に関する事項について_140120260629582782.pdf
20260629,2026-06-29 15:30:00,5706,三井金属,投資単位の引下げに関する考え方および方針等について,140120260629582786,41940.0,57212304,2399484029760.0,2399.48402976,https://www.release.tdnet.info/inbs/140120260629582786.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_5706_三井金属_投資単位の引下げに関する考え方および方針等について_140120260629582786.pdf
20260629,2026-06-29 15:30:00,5991,ニッパツ,主要株主及び主要株主である筆頭株主の異動に関するお知らせ,140120260629583433,3925.0,202589091,795162182175.0,795.162182175,https://www.release.tdnet.info/inbs/140120260629583433.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_5991_ニッパツ_主要株主及び主要株主である筆頭株主の異動に関するお知らせ_140120260629583433.pdf
20260629,2026-06-29 15:30:00,6702,富士通,指名委員会・報酬委員会人事について,140120260626581875,3283.0,1734777715,5695275238345.0,5695.275238345,https://www.release.tdnet.info/inbs/140120260626581875.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_6702_富士通_指名委員会・報酬委員会人事について_140120260626581875.pdf
20260629,2026-06-29 15:30:00,7261,マツダ,新規劣後特約付ローンによる資金調達及び既存劣後特約付ローンの期限前弁済に関するお知らせ,140120260629582779,1089.5,630779930,687234733735.0,687.234733735,https://www.release.tdnet.info/inbs/140120260629582779.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_7261_マツダ_新規劣後特約付ローンによる資金調達及び既存劣後特約付ローンの期限前弁済に関するお知らせ_140120260629582779.pdf
20260629,2026-06-29 15:30:00,8035,東エレク,投資単位の引下げに関する考え方および方針等について,140120260629583491,74700.0,454854996,33977668201200.0,33977.6682012,https://www.release.tdnet.info/inbs/140120260629583491.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_8035_東エレク_投資単位の引下げに関する考え方および方針等について_140120260629583491.pdf
20260629,2026-06-29 15:30:00,8227,しまむら,2027年２月期　第１四半期決算短信〔日本基準〕（連結）,140120260628582586,3313.0,207618153,687838940889.0,687.838940889,https://www.release.tdnet.info/inbs/140120260628582586.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_8227_しまむら_2027年２月期 第１四半期決算短信〔日本基準〕（連結）_140120260628582586.pdf
20260629,2026-06-29 15:30:00,8303,ＳＢＩ新生銀行,上場維持基準（流通株式比率）への適合に向けた計画に基づく進捗状況について,140120260629582650,1425.0,887000000,1263975000000.0,1263.975,https://www.release.tdnet.info/inbs/140120260629582650.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_8303_ＳＢＩ新生銀行_上場維持基準（流通株式比率）への適合に向けた計画に基づく進捗状況について_140120260629582650.pdf
20260629,2026-06-29 15:30:00,8303,ＳＢＩ新生銀行,支配株主等に関する事項について,140120260629582644,1425.0,887000000,1263975000000.0,1263.975,https://www.release.tdnet.info/inbs/140120260629582644.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_8303_ＳＢＩ新生銀行_支配株主等に関する事項について_140120260629582644.pdf
20260629,2026-06-29 15:30:00,8725,ＭＳ＆ＡＤ,2026年３月期 決算短信〔ＩＦＲＳ〕（連結）,140120260626581350,4260.0,1450051909,6177221132340.0,6177.22113234,https://www.release.tdnet.info/inbs/140120260626581350.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_8725_ＭＳ＆ＡＤ_2026年３月期 決算短信〔ＩＦＲＳ〕（連結）_140120260626581350.pdf
20260629,2026-06-29 15:30:00,8725,ＭＳ＆ＡＤ,2026年３月期 決算説明資料,140120260626581364,4260.0,1450051909,6177221132340.0,6177.22113234,https://www.release.tdnet.info/inbs/140120260626581364.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_8725_ＭＳ＆ＡＤ_2026年３月期 決算説明資料_140120260626581364.pdf
20260629,2026-06-29 15:30:00,8972,Ｒ－ＫＤＸ不動産,資金の借入れ（金利決定）に関するお知らせ（シリーズ0054）,140120260629583302,155800.0,4039198,629307048400.0,629.3070484,https://www.release.tdnet.info/inbs/140120260629583302.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_8972_Ｒ－ＫＤＸ不動産_資金の借入れ（金利決定）に関するお知らせ（シリーズ0054）_140120260629583302.pdf
20260629,2026-06-29 15:30:00,9404,日テレＨＤ,連結子会社からの配当金受領に関するお知らせ,140120260629582674,2740.0,244832918,670842195320.0,670.84219532,https://www.release.tdnet.info/inbs/140120260629582674.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_9404_日テレＨＤ_連結子会社からの配当金受領に関するお知らせ_140120260629582674.pdf
20260629,2026-06-29 15:30:00,9434,ソフトバンク,支配株主等に関する事項について,140120260629582796,207.8000030517578,47828940883,9938854061449.744,9938.854061449743,https://www.release.tdnet.info/inbs/140120260629582796.pdf,tdnet_pdfs/20260629/2026-06-29 15_30_00_9434_ソフトバンク_支配株主等に関する事項について_140120260629582796.pdf
20260629,2026-06-29 14:00:00,6302,住友重,連結子会社の吸収合併に関するお知らせ,140120260629582753,5087.0,118953451,605116205237.0,605.116205237,https://www.release.tdnet.info/inbs/140120260629582753.pdf,tdnet_pdfs/20260629/2026-06-29 14_00_00_6302_住友重_連結子会社の吸収合併に関するお知らせ_140120260629582753.pdf
20260629,2026-06-29 14:00:00,9531,東瓦斯,投資単位の引下げに関する考え方及び方針について,140120260629582851,6163.0,331984607,2046021132941.0,2046.021132941,https://www.release.tdnet.info/inbs/140120260629582851.pdf,tdnet_pdfs/20260629/2026-06-29 14_00_00_9531_東瓦斯_投資単位の引下げに関する考え方及び方針について_140120260629582851.pdf
20260629,2026-06-29 12:00:00,7974,任天堂,投資単位の引下げに関する考え方および方針等について,140120260629583005,6935.0,1152828705,7994867069175.0,7994.867069175,https://www.release.tdnet.info/inbs/140120260629583005.pdf,tdnet_pdfs/20260629/2026-06-29 12_00_00_7974_任天堂_投資単位の引下げに関する考え方および方針等について_140120260629583005.pdf
20260629,2026-06-29 11:40:00,1326,Ｅ－ワールド,SPDRゴールド・シェアに関する日々の開示事項,140120260629582919,60280.0,259300000,15630604000000.0,15630.604,https://www.release.tdnet.info/inbs/140120260629582919.pdf,tdnet_pdfs/20260629/2026-06-29 11_40_00_1326_Ｅ－ワールド_SPDRゴールド・シェアに関する日々の開示事項_140120260629582919.pdf
