date,pubdate,code,company_name,title,doc_id,close,shares_outstanding,market_cap_jpy,market_cap_billion_jpy,source_url,saved_path
20260626,2026-06-26 17:30:00,4901,富士フイルム,譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,140120260625579948,3436.0,1195604147,4108095849092.0,4108.095849092,https://www.release.tdnet.info/inbs/140120260625579948.pdf,tdnet_pdfs/20260626/2026-06-26 17_30_00_4901_富士フイルム_譲渡制限付株式報酬としての自己株式の処分に関するお知らせ_140120260625579948.pdf
20260626,2026-06-26 17:00:00,3281,Ｒ－ＧＬＰ,借入金の金利決定に関するお知らせ,140120260626582214,140300.0,4797731,673121659300.0,673.1216593,https://www.release.tdnet.info/inbs/140120260626582214.pdf,tdnet_pdfs/20260626/2026-06-26 17_00_00_3281_Ｒ－ＧＬＰ_借入金の金利決定に関するお知らせ_140120260626582214.pdf
20260626,2026-06-26 16:30:00,3003,ヒューリック,連結子会社の商号変更に関するお知らせ,140120260626582122,1715.0,759319729,1302233335235.0,1302.233335235,https://www.release.tdnet.info/inbs/140120260626582122.pdf,tdnet_pdfs/20260626/2026-06-26 16_30_00_3003_ヒューリック_連結子会社の商号変更に関するお知らせ_140120260626582122.pdf
20260626,2026-06-26 16:30:00,3774,ＩＩＪ,在籍条件型譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,140120260624579033,3124.0,177330005,553978935620.0,553.97893562,https://www.release.tdnet.info/inbs/140120260624579033.pdf,tdnet_pdfs/20260626/2026-06-26 16_30_00_3774_ＩＩＪ_在籍条件型譲渡制限付株式報酬としての自己株式の処分に関するお知らせ_140120260624579033.pdf
20260626,2026-06-26 16:30:00,5830,いよぎんＨＤ,当社および子会社における役員の異動に関するお知らせ,140120260625580227,3181.0,287099091,913262208471.0,913.262208471,https://www.release.tdnet.info/inbs/140120260625580227.pdf,tdnet_pdfs/20260626/2026-06-26 16_30_00_5830_いよぎんＨＤ_当社および子会社における役員の異動に関するお知らせ_140120260625580227.pdf
20260626,2026-06-26 16:30:00,9401,ＴＢＳＨＤ,譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,140120260625580789,5996.0,156834997,940382642012.0,940.382642012,https://www.release.tdnet.info/inbs/140120260625580789.pdf,tdnet_pdfs/20260626/2026-06-26 16_30_00_9401_ＴＢＳＨＤ_譲渡制限付株式報酬としての自己株式の処分に関するお知らせ_140120260625580789.pdf
20260626,2026-06-26 16:10:00,6976,太陽誘電,譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,140120260625580797,16780.0,125146903,2099965032340.0,2099.96503234,https://www.release.tdnet.info/inbs/140120260625580797.pdf,tdnet_pdfs/20260626/2026-06-26 16_10_00_6976_太陽誘電_譲渡制限付株式報酬としての自己株式の処分に関するお知らせ_140120260625580797.pdf
20260626,2026-06-26 16:00:00,5344,ＭＡＲＵＷＡ,親会社等の決算に関するお知らせ,140120260626581372,68570.0,12339847,846143308790.0,846.14330879,https://www.release.tdnet.info/inbs/140120260626581372.pdf,tdnet_pdfs/20260626/2026-06-26 16_00_00_5344_ＭＡＲＵＷＡ_親会社等の決算に関するお知らせ_140120260626581372.pdf
20260626,2026-06-26 16:00:00,5344,ＭＡＲＵＷＡ,支配株主等に関する事項について,140120260626581377,68570.0,12339847,846143308790.0,846.14330879,https://www.release.tdnet.info/inbs/140120260626581377.pdf,tdnet_pdfs/20260626/2026-06-26 16_00_00_5344_ＭＡＲＵＷＡ_支配株主等に関する事項について_140120260626581377.pdf
20260626,2026-06-26 16:00:00,5344,ＭＡＲＵＷＡ,投資単位の引下げに関する考え方及び方針等について,140120260626581382,68570.0,12339847,846143308790.0,846.14330879,https://www.release.tdnet.info/inbs/140120260626581382.pdf,tdnet_pdfs/20260626/2026-06-26 16_00_00_5344_ＭＡＲＵＷＡ_投資単位の引下げに関する考え方及び方針等について_140120260626581382.pdf
