date,pubdate,code,company_name,title,doc_id,close,shares_outstanding,market_cap_jpy,market_cap_billion_jpy,source_url,saved_path
20260825,2026-08-25 17:15:00,1951,エクシオグループ,譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ,140120260825525962,2603.5,203626989,530142865861.5,530.1428658615,https://www.release.tdnet.info/inbs/140120260825525962.pdf,tdnet_pdfs/20260825/2026-08-25 17_15_00_1951_エクシオグループ_譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ_140120260825525962.pdf
20260825,2026-08-25 16:00:00,7189,西日本ＦＨ,株式報酬制度への追加拠出に関するお知らせ,140120260825525919,4653.0,139282463,648081300339.0,648.081300339,https://www.release.tdnet.info/inbs/140120260825525919.pdf,tdnet_pdfs/20260825/2026-08-25 16_00_00_7189_西日本ＦＨ_株式報酬制度への追加拠出に関するお知らせ_140120260825525919.pdf
20260825,2026-08-25 15:30:00,2914,ＪＴ,連結子会社からの配当金受領に関するお知らせ,140120260825525589,6986.0,1775241665,12401838271690.0,12401.83827169,https://www.release.tdnet.info/inbs/140120260825525589.pdf,tdnet_pdfs/20260825/2026-08-25 15_30_00_2914_ＪＴ_連結子会社からの配当金受領に関するお知らせ_140120260825525589.pdf
20260825,2026-08-25 15:30:00,4004,レゾナックＨＤ,クラサスケミカル（石油化学事業）のパーシャル・スピンオフの実行に関する決議のお知らせ,140120260825525554,16180.0,180983523,2928313402140.0,2928.31340214,https://www.release.tdnet.info/inbs/140120260825525554.pdf,tdnet_pdfs/20260825/2026-08-25 15_30_00_4004_レゾナックＨＤ_クラサスケミカル（石油化学事業）のパーシャル・スピンオフの実行に関する決議のお知らせ_140120260825525554.pdf
20260825,2026-08-25 15:30:00,4716,日本オラクル,人事異動に関するお知らせ,140120260825525779,9270.0,128157548,1188020469960.0,1188.02046996,https://www.release.tdnet.info/inbs/140120260825525779.pdf,tdnet_pdfs/20260825/2026-08-25 15_30_00_4716_日本オラクル_人事異動に関するお知らせ_140120260825525779.pdf
20260825,2026-08-25 15:30:00,4716,日本オラクル,執行役員および理事の人事異動に関するお知らせ,140120260825525783,9270.0,128157548,1188020469960.0,1188.02046996,https://www.release.tdnet.info/inbs/140120260825525783.pdf,tdnet_pdfs/20260825/2026-08-25 15_30_00_4716_日本オラクル_執行役員および理事の人事異動に関するお知らせ_140120260825525783.pdf
20260825,2026-08-25 15:30:00,4716,日本オラクル,支配株主等に関する事項について,140120260825525789,9270.0,128157548,1188020469960.0,1188.02046996,https://www.release.tdnet.info/inbs/140120260825525789.pdf,tdnet_pdfs/20260825/2026-08-25 15_30_00_4716_日本オラクル_支配株主等に関する事項について_140120260825525789.pdf
20260825,2026-08-25 15:30:00,7741,ＨＯＹＡ,業績連動型株式報酬及び業績非連動型株式報酬としての自己株式の処分の払込完了に関するお知らせ,140120260824525246,24995.0,334520495,8361339772525.0,8361.339772525,https://www.release.tdnet.info/inbs/140120260824525246.pdf,tdnet_pdfs/20260825/2026-08-25 15_30_00_7741_ＨＯＹＡ_業績連動型株式報酬及び業績非連動型株式報酬としての自己株式の処分の払込完了に関するお知らせ_140120260824525246.pdf
20260825,2026-08-25 15:30:00,8766,東京海上,株式分割、株主優待制度の導入、株式分割に伴う定款の一部変更、配当予想の修正および自己株式取得に係る事項の変更に関するお知らせ,140120260825525826,7408.0,1911692844,14161820588352.0,14161.820588352,https://www.release.tdnet.info/inbs/140120260825525826.pdf,tdnet_pdfs/20260825/2026-08-25 15_30_00_8766_東京海上_株式分割、株主優待制度の導入、株式分割に伴う定款の一部変更、配当予想の修正および自己株式取得に係る事項の変更に関するお知らせ_140120260825525826.pdf
20260825,2026-08-25 14:30:00,7337,ひろぎんＨＤ,2027年3月期 第1四半期末の自己資本比率について,140120260824525301,2317.0,296151325,686182620025.0,686.182620025,https://www.release.tdnet.info/inbs/140120260824525301.pdf,tdnet_pdfs/20260825/2026-08-25 14_30_00_7337_ひろぎんＨＤ_2027年3月期 第1四半期末の自己資本比率について_140120260824525301.pdf
