date,pubdate,code,company_name,title,doc_id,close,shares_outstanding,market_cap_jpy,market_cap_billion_jpy,source_url,saved_path
20260910,2026-09-10 18:15:00,6273,ＳＭＣ,自己株式の取得状況及び取得終了に関するお知らせ,140120260910534502,67680.0,62477789,4228496759520.0,4228.49675952,https://www.release.tdnet.info/inbs/140120260910534502.pdf,tdnet_pdfs/20260910/2026-09-10 18_15_00_6273_ＳＭＣ_自己株式の取得状況及び取得終了に関するお知らせ_140120260910534502.pdf
20260910,2026-09-10 17:00:00,2371,カカクコム,Kamgras １株式会社による株式会社カカクコム（証券コード：2371）の株券等に対する公開買付けの買付条件等の変更に関するお知らせ,140120260910534451,3695.0,197836267,731005006565.0,731.005006565,https://www.release.tdnet.info/inbs/140120260910534451.pdf,tdnet_pdfs/20260910/2026-09-10 17_00_00_2371_カカクコム_Kamgras １株式会社による株式会社カカクコム（証券コード：2371）の株券等に対する公開買付けの買付条件等の変更に関するお知らせ_140120260910534451.pdf
20260910,2026-09-10 17:00:00,4568,第一三共,当社に対するNTKからの損害賠償等請求訴訟に関する判決（勝訴）のお知らせ,140120260910534407,2709.0,1819653230,4929440600070.0,4929.44060007,https://www.release.tdnet.info/inbs/140120260910534407.pdf,tdnet_pdfs/20260910/2026-09-10 17_00_00_4568_第一三共_当社に対するNTKからの損害賠償等請求訴訟に関する判決（勝訴）のお知らせ_140120260910534407.pdf
20260910,2026-09-10 16:30:00,8951,Ｒ－ビルＦ,資金の借入に関するお知らせ,140120260910534387,123000.0,8815000,1084245000000.0,1084.245,https://www.release.tdnet.info/inbs/140120260910534387.pdf,tdnet_pdfs/20260910/2026-09-10 16_30_00_8951_Ｒ－ビルＦ_資金の借入に関するお知らせ_140120260910534387.pdf
20260910,2026-09-10 15:30:00,2875,東洋水産,自己株式の取得状況及び取得終了に関するお知らせ,140120260910533885,10075.0,96127587,968485439025.0,968.485439025,https://www.release.tdnet.info/inbs/140120260910533885.pdf,tdnet_pdfs/20260910/2026-09-10 15_30_00_2875_東洋水産_自己株式の取得状況及び取得終了に関するお知らせ_140120260910533885.pdf
20260910,2026-09-10 15:30:00,3064,ＭＲＯ,2026年12月期８月度月次業績に関するお知らせ,140120260910534217,1896.0,491772534,932400724464.0,932.400724464,https://www.release.tdnet.info/inbs/140120260910534217.pdf,tdnet_pdfs/20260910/2026-09-10 15_30_00_3064_ＭＲＯ_2026年12月期８月度月次業績に関するお知らせ_140120260910534217.pdf
20260910,2026-09-10 15:30:00,3659,ネクソン,臨時決算及び剰余金の配当（特別配当）、剰余金の配当（特別配当）に関する基準日設定に関するお知らせ,140120260909533389,3116.0,790581908,2463453225328.0,2463.453225328,https://www.release.tdnet.info/inbs/140120260909533389.pdf,tdnet_pdfs/20260910/2026-09-10 15_30_00_3659_ネクソン_臨時決算及び剰余金の配当（特別配当）、剰余金の配当（特別配当）に関する基準日設定に関するお知らせ_140120260909533389.pdf
20260910,2026-09-10 15:30:00,5831,しずおかＦＧ,自己株式の取得状況および取得終了に関するお知らせ,140120260910533931,3535.0,530550554,1875496208390.0,1875.49620839,https://www.release.tdnet.info/inbs/140120260910533931.pdf,tdnet_pdfs/20260910/2026-09-10 15_30_00_5831_しずおかＦＧ_自己株式の取得状況および取得終了に関するお知らせ_140120260910533931.pdf
20260910,2026-09-10 15:30:00,6594,ニデック,株主代表訴訟に関する訴訟告知書の受領について,140120260910534331,2737.0,1146309835,3137450018395.0,3137.450018395,https://www.release.tdnet.info/inbs/140120260910534331.pdf,tdnet_pdfs/20260910/2026-09-10 15_30_00_6594_ニデック_株主代表訴訟に関する訴訟告知書の受領について_140120260910534331.pdf
20260910,2026-09-10 15:30:00,7532,パンパシフィックＨＤ,月次販売高状況のお知らせ,140120260908533003,748.0,2989478375,2236129824500.0,2236.1298245,https://www.release.tdnet.info/inbs/140120260908533003.pdf,tdnet_pdfs/20260910/2026-09-10 15_30_00_7532_パンパシフィックＨＤ_月次販売高状況のお知らせ_140120260908533003.pdf
20260910,2026-09-10 15:30:00,8267,イオン,イオン（株）8月度連結営業概況,140120260910534294,1363.0,2766624836,3770909651468.0,3770.909651468,https://www.release.tdnet.info/inbs/140120260910534294.pdf,tdnet_pdfs/20260910/2026-09-10 15_30_00_8267_イオン_イオン（株）8月度連結営業概況_140120260910534294.pdf
20260910,2026-09-10 13:00:00,4204,積水化,豪州クイーンズランド州の宅地開発・住宅建設会社 Ausbuild グループの株式取得（子会社化）に関するお知らせ,140120260908533064,2484.5,403801010,1003243609345.0,1003.243609345,https://www.release.tdnet.info/inbs/140120260908533064.pdf,tdnet_pdfs/20260910/2026-09-10 13_00_00_4204_積水化_豪州クイーンズランド州の宅地開発・住宅建設会社 Ausbuild グループの株式取得（子会社化）に関するお知らせ_140120260908533064.pdf
20260910,2026-09-10 13:00:00,4204,積水化,子会社の増資に伴う子会社等の異動に関するお知らせ,140120260910534110,2484.5,403801010,1003243609345.0,1003.243609345,https://www.release.tdnet.info/inbs/140120260910534110.pdf,tdnet_pdfs/20260910/2026-09-10 13_00_00_4204_積水化_子会社の増資に伴う子会社等の異動に関するお知らせ_140120260910534110.pdf
20260910,2026-09-10 13:00:00,7180,九州ＦＧ,自己株式の取得状況に関するお知らせ,140120260902530350,1618.0,421764893,682415596874.0,682.415596874,https://www.release.tdnet.info/inbs/140120260902530350.pdf,tdnet_pdfs/20260910/2026-09-10 13_00_00_7180_九州ＦＧ_自己株式の取得状況に関するお知らせ_140120260902530350.pdf
20260910,2026-09-10 12:00:00,1928,積水ハウス,2027年1月期 第2四半期(中間期)決算短信〔日本基準〕(連結),140120260909533772,3372.0,648238209,2185859240748.0,2185.859240748,https://www.release.tdnet.info/inbs/140120260909533772.pdf,tdnet_pdfs/20260910/2026-09-10 12_00_00_1928_積水ハウス_2027年1月期 第2四半期(中間期)決算短信〔日本基準〕(連結)_140120260909533772.pdf
20260910,2026-09-10 12:00:00,1928,積水ハウス,（訂正）「2026年1月期 決算短信〔日本基準〕（連結）」の一部訂正について,140120260909533782,3372.0,648238209,2185859240748.0,2185.859240748,https://www.release.tdnet.info/inbs/140120260909533782.pdf,tdnet_pdfs/20260910/2026-09-10 12_00_00_1928_積水ハウス_（訂正）「2026年1月期 決算短信〔日本基準〕（連結）」の一部訂正について_140120260909533782.pdf
20260910,2026-09-10 11:45:00,1326,Ｅ－ワールド,SPDRゴールド・シェアに関する日々の開示事項,140120260910534051,62170.0,259300000,16120681000000.0,16120.681,https://www.release.tdnet.info/inbs/140120260910534051.pdf,tdnet_pdfs/20260910/2026-09-10 11_45_00_1326_Ｅ－ワールド_SPDRゴールド・シェアに関する日々の開示事項_140120260910534051.pdf
20260910,2026-09-10 09:00:00,7181,かんぽ生命保険,米ドル建劣後特約付社債の発行について,140120260909533625,1731.5,1083672718,1876379311217.0,1876.379311217,https://www.release.tdnet.info/inbs/140120260909533625.pdf,tdnet_pdfs/20260910/2026-09-10 09_00_00_7181_かんぽ生命保険_米ドル建劣後特約付社債の発行について_140120260909533625.pdf
