date,pubdate,code,company_name,title,doc_id,close,shares_outstanding,market_cap_jpy,market_cap_billion_jpy,source_url,saved_path
20260728,2026-07-28 16:00:00,6861,キーエンス,2027年3月期 第1四半期決算短信〔日本基準〕(連結),140120260717595564,70950.0,242525136,17207158399200.0,17207.1583992,https://www.release.tdnet.info/inbs/140120260717595564.pdf,tdnet_pdfs/20260728/2026-07-28 16_00_00_6861_キーエンス_2027年3月期 第1四半期決算短信〔日本基準〕(連結)_140120260717595564.pdf
20260728,2026-07-28 16:00:00,6988,日東電,2027年３月期 第１四半期決算短信〔IFRS〕（連結）,140120260727599980,3446.0,667819850,2301307203100.0,2301.3072031,https://www.release.tdnet.info/inbs/140120260727599980.pdf,tdnet_pdfs/20260728/2026-07-28 16_00_00_6988_日東電_2027年３月期 第１四半期決算短信〔IFRS〕（連結）_140120260727599980.pdf
20260728,2026-07-28 16:00:00,6988,日東電,2027年３月期 第１四半期決算短信〔IFRS〕（連結）補足資料,140120260727500152,3446.0,667819850,2301307203100.0,2301.3072031,https://www.release.tdnet.info/inbs/140120260727500152.pdf,tdnet_pdfs/20260728/2026-07-28 16_00_00_6988_日東電_2027年３月期 第１四半期決算短信〔IFRS〕（連結）補足資料_140120260727500152.pdf
20260728,2026-07-28 16:00:00,6988,日東電,2027年３月期 第１四半期決算短信〔IFRS〕（連結）決算説明資料,140120260727500156,3446.0,667819850,2301307203100.0,2301.3072031,https://www.release.tdnet.info/inbs/140120260727500156.pdf,tdnet_pdfs/20260728/2026-07-28 16_00_00_6988_日東電_2027年３月期 第１四半期決算短信〔IFRS〕（連結）決算説明資料_140120260727500156.pdf
20260728,2026-07-28 15:40:00,9697,カプコン,2027年3月期　第1四半期決算短信〔日本基準〕(連結),140120260728500563,3529.0,418308843,1476211906947.0,1476.211906947,https://www.release.tdnet.info/inbs/140120260728500563.pdf,tdnet_pdfs/20260728/2026-07-28 15_40_00_9697_カプコン_2027年3月期 第1四半期決算短信〔日本基準〕(連結)_140120260728500563.pdf
20260728,2026-07-28 15:35:00,7735,スクリン,2027年3月期 第1四半期決算短信〔日本基準〕（連結）,140120260727500405,14175.0,189087830,2680319990250.0,2680.31999025,https://www.release.tdnet.info/inbs/140120260727500405.pdf,tdnet_pdfs/20260728/2026-07-28 15_35_00_7735_スクリン_2027年3月期 第1四半期決算短信〔日本基準〕（連結）_140120260727500405.pdf
20260728,2026-07-28 15:35:00,7735,スクリン,2027年3月期 配当予想の修正に関するお知らせ,140120260727500418,14175.0,189087830,2680319990250.0,2680.31999025,https://www.release.tdnet.info/inbs/140120260727500418.pdf,tdnet_pdfs/20260728/2026-07-28 15_35_00_7735_スクリン_2027年3月期 配当予想の修正に関するお知らせ_140120260727500418.pdf
20260728,2026-07-28 15:30:00,6525,ＫＯＫＵＳＡＩ,自己株式の取得結果及び取得終了並びに消却株式数に関するお知らせ,140120260728500607,7348.0,233732905,1717469385940.0,1717.46938594,https://www.release.tdnet.info/inbs/140120260728500607.pdf,tdnet_pdfs/20260728/2026-07-28 15_30_00_6525_ＫＯＫＵＳＡＩ_自己株式の取得結果及び取得終了並びに消却株式数に関するお知らせ_140120260728500607.pdf
20260728,2026-07-28 15:30:00,6981,村田製,譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ,140120260728500734,7153.0,1820290706,13020539420018.0,13020.539420018,https://www.release.tdnet.info/inbs/140120260728500734.pdf,tdnet_pdfs/20260728/2026-07-28 15_30_00_6981_村田製_譲渡制限付株式報酬としての自己株式の処分の払込完了に関するお知らせ_140120260728500734.pdf
20260728,2026-07-28 15:30:00,7309,シマノ,2026年12月期第２四半期（中間期）決算短信[日本基準](連結),140120260727599816,19085.0,84990897,1622051269245.0,1622.051269245,https://www.release.tdnet.info/inbs/140120260727599816.pdf,tdnet_pdfs/20260728/2026-07-28 15_30_00_7309_シマノ_2026年12月期第２四半期（中間期）決算短信[日本基準](連結)_140120260727599816.pdf
