date,pubdate,code,company_name,title,doc_id,close,shares_outstanding,market_cap_jpy,market_cap_billion_jpy,source_url,saved_path
20260904,2026-09-04 17:00:00,8960,Ｒ－ユナイテド,国内資産の取得に関するお知らせ （箱根上強羅プロジェクト（ホテル開発）特定目的会社　優先出資証券）,140120260903531458,159400.0,3200000,510080000000.0,510.08,https://www.release.tdnet.info/inbs/140120260903531458.pdf,tdnet_pdfs/20260904/2026-09-04 17_00_00_8960_Ｒ－ユナイテド_国内資産の取得に関するお知らせ （箱根上強羅プロジェクト（ホテル開発）特定目的会社 優先出資証券）_140120260903531458.pdf
20260904,2026-09-04 16:00:00,6305,日立建機,自己株式の取得状況に関するお知らせ （会社法459条第1項の規定による定款の定めに基づく自己株式の取得）,140120260904531749,5977.0,212576800,1270571533600.0,1270.5715336,https://www.release.tdnet.info/inbs/140120260904531749.pdf,tdnet_pdfs/20260904/2026-09-04 16_00_00_6305_日立建機_自己株式の取得状況に関するお知らせ （会社法459条第1項の規定による定款の定めに基づく自己株式の取得）_140120260904531749.pdf
20260904,2026-09-04 16:00:00,7259,アイシン,自己株式の取得状況に関するお知らせ,140120260904531554,2249.5,724572804,1629926522598.0,1629.926522598,https://www.release.tdnet.info/inbs/140120260904531554.pdf,tdnet_pdfs/20260904/2026-09-04 16_00_00_7259_アイシン_自己株式の取得状況に関するお知らせ_140120260904531554.pdf
20260904,2026-09-04 15:30:00,1911,住友林,公募ハイブリッド社債（劣後特約付社債）の発行条件決定に関するお知らせ,140120260904531813,1300.5,613181820,797442956910.0,797.44295691,https://www.release.tdnet.info/inbs/140120260904531813.pdf,tdnet_pdfs/20260904/2026-09-04 15_30_00_1911_住友林_公募ハイブリッド社債（劣後特約付社債）の発行条件決定に関するお知らせ_140120260904531813.pdf
20260904,2026-09-04 15:30:00,2702,マクドナルド,月次IRニュース,140120260904531666,8190.0,132958736,1088932047840.0,1088.93204784,https://www.release.tdnet.info/inbs/140120260904531666.pdf,tdnet_pdfs/20260904/2026-09-04 15_30_00_2702_マクドナルド_月次IRニュース_140120260904531666.pdf
20260904,2026-09-04 15:30:00,3197,すかいらーくＨＤ,2026年8月度　すかいらーくグループIRレポート,140120260904531839,3384.0,227421838,769595499792.0,769.595499792,https://www.release.tdnet.info/inbs/140120260904531839.pdf,tdnet_pdfs/20260904/2026-09-04 15_30_00_3197_すかいらーくＨＤ_2026年8月度 すかいらーくグループIRレポート_140120260904531839.pdf
20260904,2026-09-04 15:30:00,3462,Ｒ－ＮＭＦ,（訂正）「国内不動産の取得に関するお知らせ」の一部訂正について,140120260904531939,145300.0,4646364,675116689200.0,675.1166892,https://www.release.tdnet.info/inbs/140120260904531939.pdf,tdnet_pdfs/20260904/2026-09-04 15_30_00_3462_Ｒ－ＮＭＦ_（訂正）「国内不動産の取得に関するお知らせ」の一部訂正について_140120260904531939.pdf
20260904,2026-09-04 15:30:00,6448,ブラザー,自己株式の取得状況に関するお知らせ,140120260904531874,4893.0,247799394,1212482434842.0,1212.482434842,https://www.release.tdnet.info/inbs/140120260904531874.pdf,tdnet_pdfs/20260904/2026-09-04 15_30_00_6448_ブラザー_自己株式の取得状況に関するお知らせ_140120260904531874.pdf
20260904,2026-09-04 15:30:00,6971,京セラ,自己株式の取得状況に関するお知らせ,140120260825525717,3503.0,1317405856,4614872713568.0,4614.872713568,https://www.release.tdnet.info/inbs/140120260825525717.pdf,tdnet_pdfs/20260904/2026-09-04 15_30_00_6971_京セラ_自己株式の取得状況に関するお知らせ_140120260825525717.pdf
20260904,2026-09-04 15:30:00,7752,リコー,自己株式の取得状況に関するお知らせ,140120260903531455,1690.0,567554301,959166768690.0,959.16676869,https://www.release.tdnet.info/inbs/140120260903531455.pdf,tdnet_pdfs/20260904/2026-09-04 15_30_00_7752_リコー_自己株式の取得状況に関するお知らせ_140120260903531455.pdf
20260904,2026-09-04 15:30:00,9001,東武,第138回及び第139回無担保社債の発行について,140120260903531354,2941.0,195531351,575057703291.0,575.057703291,https://www.release.tdnet.info/inbs/140120260903531354.pdf,tdnet_pdfs/20260904/2026-09-04 15_30_00_9001_東武_第138回及び第139回無担保社債の発行について_140120260903531354.pdf
20260904,2026-09-04 15:30:00,9041,近鉄ＧＨＤ,連結子会社（株式会社きんえい）の業績予想の修正に関するお知らせ,140120260904531734,3436.0,190148337,653349685932.0,653.349685932,https://www.release.tdnet.info/inbs/140120260904531734.pdf,tdnet_pdfs/20260904/2026-09-04 15_30_00_9041_近鉄ＧＨＤ_連結子会社（株式会社きんえい）の業績予想の修正に関するお知らせ_140120260904531734.pdf
20260904,2026-09-04 13:30:00,5830,いよぎんＨＤ,（訂正）「株式会社いよぎんホールディングスと株式会社愛媛銀行の経営統合に関する基本合意について」の一部訂正について,140120260901530108,3939.0,287099091,1130883319449.0,1130.883319449,https://www.release.tdnet.info/inbs/140120260901530108.pdf,tdnet_pdfs/20260904/2026-09-04 13_30_00_5830_いよぎんＨＤ_（訂正）「株式会社いよぎんホールディングスと株式会社愛媛銀行の経営統合に関する基本合意について」の一部訂正について_140120260901530108.pdf
20260904,2026-09-04 12:00:00,6594,ニデック,調査報告書の公表及び当社の対応に関するお知らせ,140120260904531738,2611.0,1146309835,2993014979185.0,2993.014979185,https://www.release.tdnet.info/inbs/140120260904531738.pdf,tdnet_pdfs/20260904/2026-09-04 12_00_00_6594_ニデック_調査報告書の公表及び当社の対応に関するお知らせ_140120260904531738.pdf
20260904,2026-09-04 11:40:00,1326,Ｅ－ワールド,SPDRゴールド・シェアに関する日々の開示事項,140120260904531723,64030.0,259300000,16602979000000.0,16602.979,https://www.release.tdnet.info/inbs/140120260904531723.pdf,tdnet_pdfs/20260904/2026-09-04 11_40_00_1326_Ｅ－ワールド_SPDRゴールド・シェアに関する日々の開示事項_140120260904531723.pdf
20260904,2026-09-04 10:30:00,9984,ソフトバンクグループ,第70回無担保普通社債の条件決定に関するお知らせ,140120260904531576,5590.0,5698923701,31856983488590.0,31856.98348859,https://www.release.tdnet.info/inbs/140120260904531576.pdf,tdnet_pdfs/20260904/2026-09-04 10_30_00_9984_ソフトバンクグループ_第70回無担保普通社債の条件決定に関するお知らせ_140120260904531576.pdf
20260904,2026-09-04 08:50:00,8053,住友商,自己株式の取得状況及び取得終了並びに消却株式数に関するお知らせ,140120260903531461,1820.0,4726925815,8603004983300.0,8603.0049833,https://www.release.tdnet.info/inbs/140120260903531461.pdf,tdnet_pdfs/20260904/2026-09-04 08_50_00_8053_住友商_自己株式の取得状況及び取得終了並びに消却株式数に関するお知らせ_140120260903531461.pdf
